PG.ProteinGroups,PG.Genes,PG.ProteinNames,[1] CRBNKO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[2] CRBNKO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[3] CRBNKO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[4] CRBNKO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[5] CRBNKO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[6] CRBNKO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[7] MAP3K1KO_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[8] MAP3K1KO_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[9] MAP3K1KO_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[10] MAPK1KO_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[11] MAPK1KO_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[12] MAPK1KO_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[13] WT_50-008_1.raw.PG.NrOfStrippedSequencesIdentified,[14] WT_50-008_2.raw.PG.NrOfStrippedSequencesIdentified,[15] WT_50-008_3.raw.PG.NrOfStrippedSequencesIdentified,[16] WT_DMSO_1.raw.PG.NrOfStrippedSequencesIdentified,[17] WT_DMSO_2.raw.PG.NrOfStrippedSequencesIdentified,[18] WT_DMSO_3.raw.PG.NrOfStrippedSequencesIdentified,[1] CRBNKO_50-008_1.raw.PG.Quantity,[2] CRBNKO_50-008_2.raw.PG.Quantity,[3] CRBNKO_50-008_3.raw.PG.Quantity,[4] CRBNKO_DMSO_1.raw.PG.Quantity,[5] CRBNKO_DMSO_2.raw.PG.Quantity,[6] CRBNKO_DMSO_3.raw.PG.Quantity,[7] MAP3K1KO_50-008_1.raw.PG.Quantity,[8] MAP3K1KO_50-008_2.raw.PG.Quantity,[9] MAP3K1KO_50-008_3.raw.PG.Quantity,[10] MAPK1KO_DMSO_1.raw.PG.Quantity,[11] MAPK1KO_DMSO_2.raw.PG.Quantity,[12] MAPK1KO_DMSO_3.raw.PG.Quantity,[13] WT_50-008_1.raw.PG.Quantity,[14] WT_50-008_2.raw.PG.Quantity,[15] WT_50-008_3.raw.PG.Quantity,[16] WT_DMSO_1.raw.PG.Quantity,[17] WT_DMSO_2.raw.PG.Quantity,[18] WT_DMSO_3.raw.PG.Quantity
P62306,SNRPF,RUXF_HUMAN,7,7,7,7,6,7,7,7,7,6,7,6,7,6,7,7,7,7,22107.1953125,22135.7890625,23714.89453125,27141.990234375,32063.244140625,21311.9296875,19830.84765625,24987.99609375,25982.564453125,33733.796875,25649.802734375,23815.943359375,20011.060546875,15407.703125,20445.818359375,28785.259765625,22498.607421875,21271.9375
P62308,SNRPG,RUXG_HUMAN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,61943.6640625,57135.7109375,72942.109375,61388.609375,85575.4453125,53569.4609375,60530.82421875,65070.3125,68106.0703125,95911.53125,75040.625,71396.3984375,65027.83203125,47806.01171875,63776.56640625,76291.8046875,65399.4453125,51531.59375
P62310,LSM3,LSM3_HUMAN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7933.271484375,7852.41064453125,9823.79296875,7711.423828125,9509.8056640625,6404.205078125,4725.04052734375,6524.251953125,5773.908203125,8529.84765625,7976.89990234375,7279.9296875,5774.79150390625,4917.38916015625,6021.943359375,10043.1357421875,8700.931640625,7299.17138671875
P62312,LSM6,LSM6_HUMAN,5,5,4,4,5,4,5,4,4,4,5,4,4,4,4,4,4,4,6056.0146484375,6123.14501953125,8498.3271484375,6889.91064453125,8642.53125,5402.17333984375,4322.35400390625,5886.7607421875,5156.47314453125,7159.15869140625,6435.6708984375,6078.162109375,4689.796875,4442.35498046875,6378.0380859375,8009.0498046875,6857.3857421875,5144.17822265625
P62314,SNRPD1,SMD1_HUMAN,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,68935.1640625,68133.546875,83662.8359375,78783.3046875,99835.734375,66933.8046875,72995.359375,83598.0703125,87645.3359375,128608,87105.09375,79935.421875,67469.0078125,49981.26953125,67793.5390625,94655.9921875,81142.40625,59059.09375
P62316,SNRPD2,SMD2_HUMAN,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,126417.2734375,122560.765625,148929.21875,145351.234375,174658.109375,118713.1484375,124671.328125,132159.515625,136804.609375,186147.703125,144497.15625,134927.703125,119052.734375,91129.7578125,124769.9453125,164518.984375,127172.5859375,107309.4375
P62318,SNRPD3,SMD3_HUMAN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,110287.140625,109664.3203125,129221.53125,124938.921875,152496.40625,109102.5703125,106812.0078125,110780.96875,110760.734375,156368.828125,129523.953125,116757.453125,101883.6171875,69158.546875,93460.5859375,133561.625,99498.4921875,86105.046875
P62328,TMSB4X,TYB4_HUMAN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,19076.82421875,21382.880859375,24458.423828125,17459.1328125,21117.93359375,12644.359375,8591.8095703125,11149.515625,12211.1181640625,17421.95703125,14914.92578125,15917.9736328125,10632.4228515625,11070.2939453125,10914.734375,19036.93359375,16450.373046875,15409.80078125
P62330,ARF6,ARF6_HUMAN,7,7,7,7,7,6,7,7,6,7,7,6,7,7,7,7,7,7,5595.80029296875,5921.5859375,6829.966796875,4957.36328125,6249.8466796875,4082.0703125,3721.53515625,4000.2060546875,4268.18798828125,6438.07666015625,5265.31005859375,5188.6845703125,3890.912353515625,3765.708740234375,4160.8193359375,7828.71923828125,5864.5390625,4864.560546875
P62333,PSMC6,PRS10_HUMAN,21,20,20,20,21,20,20,20,20,21,20,21,21,20,20,21,20,21,29794.634765625,30315.740234375,36367.3203125,30724.306640625,41932.47265625,26991.4296875,27711.244140625,30002.888671875,33518.25,37893.40625,32638.986328125,31712.6484375,28159.630859375,21680.00390625,28420.541015625,46779.40625,36060.34375,30080.357421875
P62341,SELENOT,SELT_HUMAN,2,3,2,3,4,3,4,2,2,3,2,2,3,3,4,1,3,3,140.60415649414062,381.7423095703125,369.7612609863281,185.2929229736328,387.90631103515625,230.789306640625,381.8672790527344,325.7260437011719,263.49383544921875,266.64727783203125,360.6729736328125,242.398193359375,438.50390625,408.5009460449219,432.1705322265625,249.1841583251953,281.25909423828125,304.43231201171875
P62380,TBPL1,TBPL1_HUMAN,6,5,5,5,5,5,4,4,5,6,5,6,4,5,5,5,6,4,740.1973876953125,891.7904052734375,1053.869384765625,781.9931030273438,985.523193359375,657.3515625,526.5894165039062,740.3975830078125,666.8241577148438,1081.763916015625,935.9524536132812,952.37841796875,780.6903076171875,734.2994995117188,733.6964721679688,1181.965576171875,996.4066772460938,749.1624145507812
P62424,RPL7A,RL7A_HUMAN,11,12,12,12,13,12,13,12,13,13,13,13,13,12,12,13,13,12,72869.125,103083.2578125,162007.90625,120462.1875,204099.484375,165944.40625,162693.09375,166243.078125,184431.8125,167085.546875,182330.46875,168642.046875,198246.921875,162826.71875,186639.9375,215385.078125,223753.25,189714.96875
P62487,POLR2G,RPB7_HUMAN,10,9,8,9,10,9,8,9,9,9,8,10,9,8,9,10,9,9,5396.55517578125,4978.45166015625,5784.8974609375,5186.40234375,6680.12109375,4095.53076171875,4762.88232421875,5484.26513671875,5294.99658203125,7207.95751953125,5430.54296875,5510.14599609375,5879.76904296875,3764.17919921875,5375.03857421875,5697.29052734375,4436.328125,3753.026123046875
P62491,RAB11A,RB11A_HUMAN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,318.662841796875,444.54150390625,563.826171875,495.40728759765625,739.5225219726562,189.87107849121094,703.4846801757812,618.0880126953125,1008.6840209960938,431.6640319824219,704.5653686523438,664.4644165039062,418.1749267578125,425.8567810058594,312.9757385253906,467.85845947265625,650.703857421875,551.1397705078125
P62495,ETF1,ERF1_HUMAN,23,22,23,23,23,23,21,21,22,23,23,22,23,22,23,23,23,23,14960.126953125,15385.232421875,17618.43359375,16114.2255859375,19161.537109375,12873.177734375,4310.1171875,4955.47119140625,5658.95361328125,19593.85546875,16616.705078125,17297.572265625,6655.1728515625,5187.31005859375,6655.41845703125,27363.880859375,22522.33203125,18619.51171875
P62633,CNBP,CNBP_HUMAN,5,6,6,6,6,7,5,6,5,6,6,6,4,6,6,6,6,6,11540.3837890625,10869.46875,13618.7607421875,11828.0498046875,13302.8642578125,8406.7958984375,5291.20166015625,7827.39404296875,7934.3515625,12198.1669921875,11710.4404296875,10091.37890625,6403.11865234375,8266.05078125,10537.1171875,10291.3671875,11641.6083984375,9934.25390625
P62699,YPEL5,YPEL5_HUMAN,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,5,971.3343505859375,877.2020263671875,1083.759765625,1123.3472900390625,1243.0029296875,827.2443237304688,879.3568115234375,961.231689453125,964.7048950195312,1083.21240234375,1010.6997680664062,883.46435546875,927.7626953125,631.2694091796875,732.288330078125,1606.150634765625,1183.8521728515625,936.904052734375
P62701,RPS4X,RS4X_HUMAN,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,87417.9140625,101541.7265625,136216.65625,104822.6484375,145101.09375,101824.4140625,94807.2578125,105449.9609375,111960.484375,134571.359375,130001.25,123513.5703125,125956.65625,108669.953125,131544,167706.015625,159381.75,127125.765625
P62714,PPP2CB,PP2AB_HUMAN,16,17,16,16,17,17,16,17,16,17,17,17,16,17,16,17,17,17,31997.435546875,31968.671875,37733.85546875,31909.236328125,42437.7890625,25884.521484375,25617.748046875,30193.220703125,32319.80859375,43138.08984375,35824.94140625,35356.49609375,29406.0546875,22135.390625,29531.2265625,51530.7578125,42805.19140625,33671.02734375
P62736,ACTA2,ACTA_HUMAN,7,6,7,7,6,5,5,7,6,5,6,6,7,7,7,6,7,6,414226.96875,419281.65625,491870.5625,400162.28125,556320.0625,391053,429586.59375,435871.34375,472767.53125,541363.4375,520424.53125,523634.4375,359519.125,284422.40625,339559.09375,556899.125,442850.9375,418944.40625
P62745,RHOB,RHOB_HUMAN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1808.2490234375,2202.61474609375,2380.7265625,2917.919189453125,4299.25830078125,2942.38818359375,5785.087890625,5762.41748046875,7674.19287109375,6203.912109375,5439.71142578125,4704.9765625,4028.735595703125,3373.697265625,3271.000244140625,5229.39794921875,4438.6474609375,4440.31787109375
P62750,RPL23A,RL23A_HUMAN,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,83152.640625,95817.1484375,142275.4375,109235.828125,151804.046875,113968.1953125,73590.8671875,80011.3828125,97917.5625,141053.515625,124352.8046875,125599.7265625,126581.1171875,152144.578125,121843.6328125,185868.75,187955.125,159997.546875
P62753,RPS6,RS6_HUMAN,10,10,10,10,11,10,10,10,10,10,10,10,11,10,10,11,11,10,60161.671875,76615.953125,104040.5,80495.2109375,126922.5078125,86962.921875,76208.859375,82080.421875,90503.1328125,106665.328125,104238.9921875,94913.2421875,87914.6796875,80471.2578125,102448.8671875,136752.40625,134813.859375,106503.6875
P62760,VSNL1,VISL1_HUMAN,10,10,10,10,10,10,10,10,10,10,10,8,9,10,9,9,10,10,4709.75,5383.30029296875,5891.11474609375,4703.533203125,6904.65771484375,4795.91259765625,2855.612548828125,2977.602294921875,3415.1220703125,4044.365234375,3774.7763671875,3490.20458984375,3904.10986328125,4180.15087890625,4388.73779296875,6582.85302734375,6125.57177734375,5895.3623046875
P62805,H4C1,H4_HUMAN,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2341710.25,2159567.25,3152444.75,2585103.5,3913294,2608206.75,4261823.5,3879700.5,4577591.5,5213002,3708127.5,3612979,4404490.5,2726245.25,4029232.25,4394407.5,3484773.5,2760032
